HOSPITAL NAME,CITY,AREA,ADDRESS,DOCTORS,CONTACT,Lat,Long,Google Map Link
Al-Hamd Consultants Chambers Hospital,Hyderabad,0,"Al-Hamd Consultants Chambers Hospital, Opposite Bank Al-Falah, Main Doctor Lane, Main Doctor Line,Saddar, Hyderabad",1,3332614354,,,https://www.google.com/maps/search/?api=1&query=Al-Hamd+Consultants+Chambers+Hospital%2C+Opposite+Bank+Al-Falah%2C+Main+Doctor+Lane%2C+Main+Doctor+Line%2CSaddar%2C+Hyderabad
Umme-Majida Reproductive Center And Hospital,Hyderabad,0,"Umme-Majida Reproductive Center And Hospital, Near Hilal-E-Ahmar Hospital, Bangla No. 391-D, Latifabad Unit # 6, Hyderabad",-,3173020221,,,https://www.google.com/maps/search/?api=1&query=Umme-Majida+Reproductive+Center+And+Hospital%2C+Near+Hilal-E-Ahmar+Hospital%2C+Bangla+No.+391-D%2C+Latifabad+Unit+%23+6%2C+Hyderabad
Sehat Medical And Trauma Center,Hyderabad,0,"Sehat Medical And Trauma Center, Unit 6, Latifabad, Hyderabad",9,022-3411679,,,https://www.google.com/maps/search/?api=1&query=Sehat+Medical+And+Trauma+Center%2C+Unit+6%2C+Latifabad%2C+Hyderabad
Prof. Feroze Ali Kalhoro ( F&J Dental Clinic),Hyderabad,0,"Prof. Feroze Ali Kalhoro ( F&J Dental Clinic), Doctors Lane, Near Meezan Bank, Sadar, Hyderabad",-,3108556661,,,https://www.google.com/maps/search/?api=1&query=Prof.+Feroze+Ali+Kalhoro+%28+F%26J+Dental+Clinic%29%2C+Doctors+Lane%2C+Near+Meezan+Bank%2C+Sadar%2C+Hyderabad
Advance Mri And Diagnostic Centre,Hyderabad,0,"Advance Mri And Diagnostic Centre, Near Quaid E Azam Plaza Saddar, Saddar, Hyderabad",4,022) 2781794,,,https://www.google.com/maps/search/?api=1&query=Advance+Mri+And+Diagnostic+Centre%2C+Near+Quaid+E+Azam+Plaza+Saddar%2C+Saddar%2C+Hyderabad
Mehmood Hospital,Hyderabad,0,"Mehmood Hospital, Main Road Qasimabad, Qasimabad, Hyderabad",2,3143555424,,,https://www.google.com/maps/search/?api=1&query=Mehmood+Hospital%2C+Main+Road+Qasimabad%2C+Qasimabad%2C+Hyderabad
Dr Manzoor Ali Jamal Hospital,Hyderabad,0,"Dr Manzoor Ali Jamal Hospital, 1St Floor, Quaid-E-Azam Complex, Doctors Lane, Saddar, Hyderabad",-,3334963337,,,https://www.google.com/maps/search/?api=1&query=Dr+Manzoor+Ali+Jamal+Hospital%2C+1St+Floor%2C+Quaid-E-Azam+Complex%2C+Doctors+Lane%2C+Saddar%2C+Hyderabad
F And J Dental Clinic,Hyderabad,0,"F And J Dental Clinic, Room # 120 6Th Floor Dawood Mall Autobahn Road, Dawood Mall, Hyderabad",1,3002641705,,,https://www.google.com/maps/search/?api=1&query=F+And+J+Dental+Clinic%2C+Room+%23+120+6Th+Floor+Dawood+Mall+Autobahn+Road%2C+Dawood+Mall%2C+Hyderabad
Al Fatima Eye Clinic,Hyderabad,0,"Al Fatima Eye Clinic, Near Umar Farooque Masjid, Allah Wala Chowk, Hirabad, Hyderabad, Hyderabad",1,3342611591,,,https://www.google.com/maps/search/?api=1&query=Al+Fatima+Eye+Clinic%2C+Near+Umar+Farooque+Masjid%2C+Allah+Wala+Chowk%2C+Hirabad%2C+Hyderabad%2C+Hyderabad
Fatima Eye Clinic,Hyderabad,0,"Fatima Eye Clinic, Al- Raheem Centre, Saddar, Hyderabad",-,3342611591,,,https://www.google.com/maps/search/?api=1&query=Fatima+Eye+Clinic%2C+Al-+Raheem+Centre%2C+Saddar%2C+Hyderabad
Shakir Hussain Hospital,Hyderabad,0,"Shakir Hussain Hospital, Wazir Xray, Main Doctor Liner,, Saddar, Hyderabad",-,3003044296,,,https://www.google.com/maps/search/?api=1&query=Shakir+Hussain+Hospital%2C+Wazir+Xray%2C+Main+Doctor+Liner%2C%2C+Saddar%2C+Hyderabad
Rehmani Center,Hyderabad,0,"Rehmani Center, Qaidazam Complex, Saddar, Hyderabad",1,3313768286,,,https://www.google.com/maps/search/?api=1&query=Rehmani+Center%2C+Qaidazam+Complex%2C+Saddar%2C+Hyderabad
Life Medical And Consultants Chamber Hospital,Hyderabad,0,"Life Medical And Consultants Chamber Hospital, Doctors Colony, Sindh, Hyderabad",1,3052225608,,,https://www.google.com/maps/search/?api=1&query=Life+Medical+And+Consultants+Chamber+Hospital%2C+Doctors+Colony%2C+Sindh%2C+Hyderabad
Skincare Centre,Hyderabad,0,"Skincare Centre, House #36/1, Qasim Sarak, Saddar, Hyderabad",1,3332602360,,,https://www.google.com/maps/search/?api=1&query=Skincare+Centre%2C+House+%2336%2F1%2C+Qasim+Sarak%2C+Saddar%2C+Hyderabad
Medicare Diagnostic Center,Hyderabad,0,"Medicare Diagnostic Center, Opposite Makka Medical Store,Near Mcb Islamic Bank Main Doctor Line Saddar, Doctor Line Sadar, Hyderabad",1,3332694922,,,https://www.google.com/maps/search/?api=1&query=Medicare+Diagnostic+Center%2C+Opposite+Makka+Medical+Store%2CNear+Mcb+Islamic+Bank+Main+Doctor+Line+Saddar%2C+Doctor+Line+Sadar%2C+Hyderabad
Asian Institute Of Medical Sciences Hospital,Hyderabad,0,"Asian Institute Of Medical Sciences Hospital, Hatri Police Station, Near Isra University Hospital, Hyderabad",1,022 2032595,,,https://www.google.com/maps/search/?api=1&query=Asian+Institute+Of+Medical+Sciences+Hospital%2C+Hatri+Police+Station%2C+Near+Isra+University+Hospital%2C+Hyderabad
Hashim Medical City Hospital,Hyderabad,0,"Hashim Medical City Hospital, Main Bypass Road, Near Palm Enclave, Main Bypass Road, Hyderabad",6,226121892,,,https://www.google.com/maps/search/?api=1&query=Hashim+Medical+City+Hospital%2C+Main+Bypass+Road%2C+Near+Palm+Enclave%2C+Main+Bypass+Road%2C+Hyderabad
Bone Care Trauma Center,Hyderabad,0,"Bone Care Trauma Center, Bhurgari Rd, Hirabad, Hyderabad",3,3003057055,,,https://www.google.com/maps/search/?api=1&query=Bone+Care+Trauma+Center%2C+Bhurgari+Rd%2C+Hirabad%2C+Hyderabad
Shaikh Diagnostic Center,Hyderabad,0,"Shaikh Diagnostic Center, Unit # 7, Latifabad, Hyderabad",4,3327939189,,,https://www.google.com/maps/search/?api=1&query=Shaikh+Diagnostic+Center%2C+Unit+%23+7%2C+Latifabad%2C+Hyderabad
Helping Minds Hospital,Hyderabad,0,"Helping Minds Hospital, Helping Mind, Bungalow # 113-A Unit# 3 Latifabad, Hyderabad., Bahn Road, Hyderabad",3,3458880605,,,https://www.google.com/maps/search/?api=1&query=Helping+Minds+Hospital%2C+Helping+Mind%2C+Bungalow+%23+113-A+Unit%23+3+Latifabad%2C+Hyderabad.%2C+Bahn+Road%2C+Hyderabad
Hilal-E-Ahmer Red Crescent General Hospital,Hyderabad,0,"Hilal-E-Ahmer Red Crescent General Hospital, Unit No 6, Latifabad, Hyderabad",5,3173923276,,,https://www.google.com/maps/search/?api=1&query=Hilal-E-Ahmer+Red+Crescent+General+Hospital%2C+Unit+No+6%2C+Latifabad%2C+Hyderabad
Hajani Day And Night Hospital,Hyderabad,0,"Hajani Day And Night Hospital, Near Al-Rahim Shopping Center, Saddar Police Line, Hyderabad",4,022-2729911,,,https://www.google.com/maps/search/?api=1&query=Hajani+Day+And+Night+Hospital%2C+Near+Al-Rahim+Shopping+Center%2C+Saddar+Police+Line%2C+Hyderabad
Muhammad Arham Clinic,Hyderabad,0,"Muhammad Arham Clinic, Near Jama Masjid, Aazad Medan, Hirabad, Hyderabad",-,03168891554 / 03154489644,,,https://www.google.com/maps/search/?api=1&query=Muhammad+Arham+Clinic%2C+Near+Jama+Masjid%2C+Aazad+Medan%2C+Hirabad%2C+Hyderabad
Super Diagnostic Centre,Hyderabad,0,"Super Diagnostic Centre, Doctors Line Near Lumhs Research Laboratory, Saddar, Hyderabad",1,3073110115,,,https://www.google.com/maps/search/?api=1&query=Super+Diagnostic+Centre%2C+Doctors+Line+Near+Lumhs+Research+Laboratory%2C+Saddar%2C+Hyderabad
Aga Khan Maternal & Child Care Centre,Hyderabad,0,"Aga Khan Maternal & Child Care Centre, Plot #4/2, Jamshoro Road, Hyderabad",24,2226600714,,,https://www.google.com/maps/search/?api=1&query=Aga+Khan+Maternal+%26+Child+Care+Centre%2C+Plot+%234%2F2%2C+Jamshoro+Road%2C+Hyderabad
Cutis Skin & Laser Centre,Hyderabad,0,"Cutis Skin & Laser Centre, Near Bank Al Habib Main Doctors Lane, Saddar, Hyderabad",2,3459900025,,,https://www.google.com/maps/search/?api=1&query=Cutis+Skin+%26+Laser+Centre%2C+Near+Bank+Al+Habib+Main+Doctors+Lane%2C+Saddar%2C+Hyderabad
Dr Nadeem Moin Clinic,Hyderabad,0,"Dr Nadeem Moin Clinic, City Care Hospital Unit No 6 Latifabad, Latifabad, Hyderabad",1,3111222398,,,https://www.google.com/maps/search/?api=1&query=Dr+Nadeem+Moin+Clinic%2C+City+Care+Hospital+Unit+No+6+Latifabad%2C+Latifabad%2C+Hyderabad
Sindh Trauma Medical Center,Hyderabad,0,"Sindh Trauma Medical Center, Plot No 24, Opposite Suzuki Mehran Showroom, Main Jamshoro Road, Hyderabad",10,223668443,,,https://www.google.com/maps/search/?api=1&query=Sindh+Trauma+Medical+Center%2C+Plot+No+24%2C+Opposite+Suzuki+Mehran+Showroom%2C+Main+Jamshoro+Road%2C+Hyderabad
Ibne Qasim Hospital,Hyderabad,0,"Ibne Qasim Hospital, Alamdar Chowk, Qasimabad, Hyderabad",4,222674062,,,https://www.google.com/maps/search/?api=1&query=Ibne+Qasim+Hospital%2C+Alamdar+Chowk%2C+Qasimabad%2C+Hyderabad
Zubaida Shafee Hospital,Hyderabad,0,"Zubaida Shafee Hospital, Beside Honda Palace Showroom, Bhitai Nagar, Main Jamshoro Road, Main Jamshoro Road, Hyderabad",2,3111222398,,,https://www.google.com/maps/search/?api=1&query=Zubaida+Shafee+Hospital%2C+Beside+Honda+Palace+Showroom%2C+Bhitai+Nagar%2C+Main+Jamshoro+Road%2C+Main+Jamshoro+Road%2C+Hyderabad
Elegance Health Beauty Clinic,Hyderabad,0,"Elegance Health Beauty Clinic, 65-B Block-A Airport Road Near Buraj Hall, Latifabad # 6, Hyderabad",-,0,,,https://www.google.com/maps/search/?api=1&query=Elegance+Health+Beauty+Clinic%2C+65-B+Block-A+Airport+Road+Near+Buraj+Hall%2C+Latifabad+%23+6%2C+Hyderabad
Isra University Hospital,Hyderabad,0,"Isra University Hospital, Hala Road, Mirpur Khas Road, Hyderabad",26,222030181,,,https://www.google.com/maps/search/?api=1&query=Isra+University+Hospital%2C+Hala+Road%2C+Mirpur+Khas+Road%2C+Hyderabad
Al-Khidmat Hospital Mother & Child Healthcare,Hyderabad,0,"Al-Khidmat Hospital Mother & Child Healthcare, Banglow No 255/C, Latifabad Unit 9, Latifabad, Hyderabad",1,(022) 3821025,,,https://www.google.com/maps/search/?api=1&query=Al-Khidmat+Hospital+Mother+%26+Child+Healthcare%2C+Banglow+No+255%2FC%2C+Latifabad+Unit+9%2C+Latifabad%2C+Hyderabad
Dr. Nami And Sons Hospital,Hyderabad,0,"Dr. Nami And Sons Hospital, 386 Saddar Bazar Near Haji Shah Chouk, Saddar Bazar, Hyderabad",1,222731162,,,https://www.google.com/maps/search/?api=1&query=Dr.+Nami+And+Sons+Hospital%2C+386+Saddar+Bazar+Near+Haji+Shah+Chouk%2C+Saddar+Bazar%2C+Hyderabad
I.R Medicare Hospital,Hyderabad,0,"I.R Medicare Hospital, Unit 6 Latifabad Near Red Cresent General Hospital, Latifabad, Hyderabad",3,223402212,,,https://www.google.com/maps/search/?api=1&query=I.R+Medicare+Hospital%2C+Unit+6+Latifabad+Near+Red+Cresent+General+Hospital%2C+Latifabad%2C+Hyderabad
Luminous Skin Aesthetic Clinic,Hyderabad,0,"Luminous Skin Aesthetic Clinic, Bungalow C469 Phase 1 Near Byco Petrol Pump Qasimabad, Phase 1, Hyderabad",1,3173517108,,,https://www.google.com/maps/search/?api=1&query=Luminous+Skin+Aesthetic+Clinic%2C+Bungalow+C469+Phase+1+Near+Byco+Petrol+Pump+Qasimabad%2C+Phase+1%2C+Hyderabad
Asian (Aims) Hospital,Hyderabad,0,"Asian (Aims) Hospital, Near Hala Nala, Hospital Rd, Hyderabad",4,222032597,,,https://www.google.com/maps/search/?api=1&query=Asian+%28Aims%29+Hospital%2C+Near+Hala+Nala%2C+Hospital+Rd%2C+Hyderabad
Royal Luxuria Advance Mri And Diagnostic Center,Hyderabad,0,"Royal Luxuria Advance Mri And Diagnostic Center, Gulistan E Sajjad Qasimabad,, Sindh, Hyderabad",2,3332663234,,,https://www.google.com/maps/search/?api=1&query=Royal+Luxuria+Advance+Mri+And+Diagnostic+Center%2C+Gulistan+E+Sajjad+Qasimabad%2C%2C+Sindh%2C+Hyderabad
Noman Medical Center,Hyderabad,0,"Noman Medical Center, Meezan Bank Ltd Property No 117 Survey No 41 Saddar Bazar Cantonment, Doctors Colony, Hyderabad",-,3332601747,,,https://www.google.com/maps/search/?api=1&query=Noman+Medical+Center%2C+Meezan+Bank+Ltd+Property+No+117+Survey+No+41+Saddar+Bazar+Cantonment%2C+Doctors+Colony%2C+Hyderabad
Mk Hospital,Hyderabad,0,"Mk Hospital, Opposite Akuh, Citizen Colony, Qasimabad, Hyderabad",2,(022) 2100771,,,https://www.google.com/maps/search/?api=1&query=Mk+Hospital%2C+Opposite+Akuh%2C+Citizen+Colony%2C+Qasimabad%2C+Hyderabad
Zubeda Shafi Medical Center,Hyderabad,0,"Zubeda Shafi Medical Center, Shahbaz Town, Jamshoro Road, Near Honda Palace, Jamshoro Road, Hyderabad",2,3111222398,,,https://www.google.com/maps/search/?api=1&query=Zubeda+Shafi+Medical+Center%2C+Shahbaz+Town%2C+Jamshoro+Road%2C+Near+Honda+Palace%2C+Jamshoro+Road%2C+Hyderabad
Farah Consulting Chambers Hospital,Hyderabad,0,"Farah Consulting Chambers Hospital, Zain Medical Store Latifabad Unit 6, Latifabad, Hyderabad",2,3063124419,,,https://www.google.com/maps/search/?api=1&query=Farah+Consulting+Chambers+Hospital%2C+Zain+Medical+Store+Latifabad+Unit+6%2C+Latifabad%2C+Hyderabad
Wali Bhai Rajputana Hospital,Hyderabad,0,"Wali Bhai Rajputana Hospital, Rajputana Hospital Road, Rajputana Hospital Road, Hyderabad",2,(022) 3668740,,,https://www.google.com/maps/search/?api=1&query=Wali+Bhai+Rajputana+Hospital%2C+Rajputana+Hospital+Road%2C+Rajputana+Hospital+Road%2C+Hyderabad
Asim Clinic,Hyderabad,0,"Asim Clinic, Phase 1, Qasimabad, Hyderabad",-,022 2651142,,,https://www.google.com/maps/search/?api=1&query=Asim+Clinic%2C+Phase+1%2C+Qasimabad%2C+Hyderabad
Maajee Hospital,Hyderabad,0,"Maajee Hospital, Main Autobahn Road, Unit No 8, Latifabad, 7 Latifabad, Hyderabad",3,223408001,,,https://www.google.com/maps/search/?api=1&query=Maajee+Hospital%2C+Main+Autobahn+Road%2C+Unit+No+8%2C+Latifabad%2C+7+Latifabad%2C+Hyderabad
Majee Hospital,Hyderabad,0,"Majee Hospital, Latifabad No 7, 7 Latifabad, Hyderabad",1,3111222398,,,https://www.google.com/maps/search/?api=1&query=Majee+Hospital%2C+Latifabad+No+7%2C+7+Latifabad%2C+Hyderabad
Shafay Hospital,Hyderabad,0,"Shafay Hospital, Nasim Nagar Rd, Qasimabad, Qasimabad, Hyderabad",-,(022) 2652104,,,https://www.google.com/maps/search/?api=1&query=Shafay+Hospital%2C+Nasim+Nagar+Rd%2C+Qasimabad%2C+Qasimabad%2C+Hyderabad
Zain-Ul- Aabdin Consultant Diagnostic Centre,Hyderabad,0,"Zain-Ul- Aabdin Consultant Diagnostic Centre, Near Intermediate Board Office, Unit No 9,Latifabad, Latifabad, Hyderabad",-,3168891554,,,https://www.google.com/maps/search/?api=1&query=Zain-Ul-+Aabdin+Consultant+Diagnostic+Centre%2C+Near+Intermediate+Board+Office%2C+Unit+No+9%2CLatifabad%2C+Latifabad%2C+Hyderabad
Advance Mri & Diagnostic Center,Hyderabad,0,"Advance Mri & Diagnostic Center, First Floor Royal Luxuria Main Gulistan E Sajjad Qasimabad, Jamshoro Road, Hyderabad",1,042-32591432,,,https://www.google.com/maps/search/?api=1&query=Advance+Mri+%26+Diagnostic+Center%2C+First+Floor+Royal+Luxuria+Main+Gulistan+E+Sajjad+Qasimabad%2C+Jamshoro+Road%2C+Hyderabad
Asian Lab / Usra University Hospital & Diagnostic Lab,Hyderabad,0,"Asian Lab / Usra University Hospital & Diagnostic Lab, Hilal-E-Ahmer General Hospital, Unit No 6, Latifabad, Hyderabad",1,9.23E+11,,,https://www.google.com/maps/search/?api=1&query=Asian+Lab+%2F+Usra+University+Hospital+%26+Diagnostic+Lab%2C+Hilal-E-Ahmer+General+Hospital%2C+Unit+No+6%2C+Latifabad%2C+Hyderabad
Dua Mri & Medical Centre,Hyderabad,0,"Dua Mri & Medical Centre, Soldier Bazaar, Saddar, Hyderabad",1,0305 3037718,,,https://www.google.com/maps/search/?api=1&query=Dua+Mri+%26+Medical+Centre%2C+Soldier+Bazaar%2C+Saddar%2C+Hyderabad
The Skin Studio Hospital,Hyderabad,0,"The Skin Studio Hospital, Unit No 2, Latifabad, Hyderabad",1,3332652456,,,https://www.google.com/maps/search/?api=1&query=The+Skin+Studio+Hospital%2C+Unit+No+2%2C+Latifabad%2C+Hyderabad
Dr Abdul Salam Hospital,Hyderabad,0,"Dr Abdul Salam Hospital, Behind Meezan Bank Jamia Masjid Road Saddar, Hyderabad, Hyderabad",1,3003057055,,,https://www.google.com/maps/search/?api=1&query=Dr+Abdul+Salam+Hospital%2C+Behind+Meezan+Bank+Jamia+Masjid+Road+Saddar%2C+Hyderabad%2C+Hyderabad
Obgyn Clinic,Hyderabad,0,"Obgyn Clinic, Opposite Sindh Bank, Main Road Qasimabad, Hyderabad",-,3463630156,,,https://www.google.com/maps/search/?api=1&query=Obgyn+Clinic%2C+Opposite+Sindh+Bank%2C+Main+Road+Qasimabad%2C+Hyderabad
Kkf Medical Complex Hyderabad Hospital,Hyderabad,0,"Kkf Medical Complex Hyderabad Hospital, Opposite Railway Station, Pakka Qilla, Hyderabad,, Opposite Railway Station, Hyderabad",4,222731992,,,https://www.google.com/maps/search/?api=1&query=Kkf+Medical+Complex+Hyderabad+Hospital%2C+Opposite+Railway+Station%2C+Pakka+Qilla%2C+Hyderabad%2C%2C+Opposite+Railway+Station%2C+Hyderabad
Poly Clinic,Hyderabad,0,"Poly Clinic, Near Red Cresent Hilale Ahmer Hospital. Unit No 6, Latifabad, Hyderabad",-,3063124419,,,https://www.google.com/maps/search/?api=1&query=Poly+Clinic%2C+Near+Red+Cresent+Hilale+Ahmer+Hospital.+Unit+No+6%2C+Latifabad%2C+Hyderabad
Real Time Chamber Hospital,Hyderabad,0,"Real Time Chamber Hospital, Opposite To Hyderi Medical Store Doctor Line Sadar, Sadar, Hyderabad",1,3337022313,,,https://www.google.com/maps/search/?api=1&query=Real+Time+Chamber+Hospital%2C+Opposite+To+Hyderi+Medical+Store+Doctor+Line+Sadar%2C+Sadar%2C+Hyderabad
Shaikh Xray & Diagnostic Center,Hyderabad,0,"Shaikh Xray & Diagnostic Center, Sakhi Sultan Road, Opposite Alfajar Restaurant, Latifabad Unit # 7, Hyderabad",1,3111222398,,,https://www.google.com/maps/search/?api=1&query=Shaikh+Xray+%26+Diagnostic+Center%2C+Sakhi+Sultan+Road%2C+Opposite+Alfajar+Restaurant%2C+Latifabad+Unit+%23+7%2C+Hyderabad
Gul Eye Hospital,Hyderabad,0,"Gul Eye Hospital, Ghazi Medical Centre Haland Heerabad, Heerabad, Hyderabad",-,3111222398,,,https://www.google.com/maps/search/?api=1&query=Gul+Eye+Hospital%2C+Ghazi+Medical+Centre+Haland+Heerabad%2C+Heerabad%2C+Hyderabad
Subhan Medical Center,Hyderabad,0,"Subhan Medical Center, Doctors Line Saddar, Saddar, Hyderabad",1,3333532419,,,https://www.google.com/maps/search/?api=1&query=Subhan+Medical+Center%2C+Doctors+Line+Saddar%2C+Saddar%2C+Hyderabad
Aslam Dental Clinic,Hyderabad,0,"Aslam Dental Clinic, Opposite Meezan Bank Saddar, Saddar, Hyderabad",1,3317674494,,,https://www.google.com/maps/search/?api=1&query=Aslam+Dental+Clinic%2C+Opposite+Meezan+Bank+Saddar%2C+Saddar%2C+Hyderabad
Care And Cure Medical And Surgical Clinic,Hyderabad,0,"Care And Cure Medical And Surgical Clinic, Abdullah Appartments Near Shaheen Dairy Street Naseem Nagar To Almadar Route Qasimabad, Naseem Nagar, Hyderabad",1,3312476887,,,https://www.google.com/maps/search/?api=1&query=Care+And+Cure+Medical+And+Surgical+Clinic%2C+Abdullah+Appartments+Near+Shaheen+Dairy+Street+Naseem+Nagar+To+Almadar+Route+Qasimabad%2C+Naseem+Nagar%2C+Hyderabad
Hashim Medical City Hospital (Hyderabad),Hyderabad,0,"Hashim Medical City Hospital (Hyderabad), Hyderabad Bypass, Bypass, Hyderabad",6,223418809,,,https://www.google.com/maps/search/?api=1&query=Hashim+Medical+City+Hospital+%28Hyderabad%29%2C+Hyderabad+Bypass%2C+Bypass%2C+Hyderabad
Mind Awareness And Needs Clinic Maan,Hyderabad,0,"Mind Awareness And Needs Clinic Maan, Clinic No. 2 Fatima Heights, Mezzanine Floor, Doctors Ln, Saddar, Mezzanine, Hyderabad",1,3183066699,,,https://www.google.com/maps/search/?api=1&query=Mind+Awareness+And+Needs+Clinic+Maan%2C+Clinic+No.+2+Fatima+Heights%2C+Mezzanine+Floor%2C+Doctors+Ln%2C+Saddar%2C+Mezzanine%2C+Hyderabad
Neuro Medical Centre,Hyderabad,0,"Neuro Medical Centre, Unit No.6, Latifabad, Hyderabad",5,0333 2612362,,,https://www.google.com/maps/search/?api=1&query=Neuro+Medical+Centre%2C+Unit+No.6%2C+Latifabad%2C+Hyderabad
Dr Zareena Mahar Shifa Heart Clinic,Hyderabad,0,"Dr Zareena Mahar Shifa Heart Clinic, 2-41 Doctors Ln Opposite Bank Of Punjab, Doctors Colony, Saddar, Hyderabad",1,3332741901,,,https://www.google.com/maps/search/?api=1&query=Dr+Zareena+Mahar+Shifa+Heart+Clinic%2C+2-41+Doctors+Ln+Opposite+Bank+Of+Punjab%2C+Doctors+Colony%2C+Saddar%2C+Hyderabad
Farah Clinic,Hyderabad,0,"Farah Clinic, Near Aga Khan Laboratory, Opposite Zain Medical Store, Latifabad Unit # 6, Hyderabad",-,3363035567,,,https://www.google.com/maps/search/?api=1&query=Farah+Clinic%2C+Near+Aga+Khan+Laboratory%2C+Opposite+Zain+Medical+Store%2C+Latifabad+Unit+%23+6%2C+Hyderabad
"Laser City Hair Transplant, Aesthetic & Cosmetic Surgery Center Hyderabad",Hyderabad,0,"Laser City Hair Transplant, Aesthetic & Cosmetic Surgery Center Hyderabad, Flate 12/1, First Floor, Jahan Plaza, Doctors Lane, Saddar, Hyderabad",-,0300 7078763,,,https://www.google.com/maps/search/?api=1&query=Laser+City+Hair+Transplant%2C+Aesthetic+%26+Cosmetic+Surgery+Center+Hyderabad%2C+Flate+12%2F1%2C+First+Floor%2C+Jahan+Plaza%2C+Doctors+Lane%2C+Saddar%2C+Hyderabad
"A-Wahab Arcade, 04 Mezzanine Floor Hospital",Hyderabad,0,"A-Wahab Arcade, 04 Mezzanine Floor Hospital, Behind Raheela Lab, Saddar, Hyderabad",3,022 2781945,,,https://www.google.com/maps/search/?api=1&query=A-Wahab+Arcade%2C+04+Mezzanine+Floor+Hospital%2C+Behind+Raheela+Lab%2C+Saddar%2C+Hyderabad
Asad Eye Clinic,Hyderabad,0,"Asad Eye Clinic, Saddar Jehan Plaza, Jehan Plaza, Hyderabad",-,3111222398,,,https://www.google.com/maps/search/?api=1&query=Asad+Eye+Clinic%2C+Saddar+Jehan+Plaza%2C+Jehan+Plaza%2C+Hyderabad
Cmh (Hyderabad) Hospital,Hyderabad,0,"Cmh (Hyderabad) Hospital, Cmh Road, Cant, Hyderabad",2,(022) 2780078,,,https://www.google.com/maps/search/?api=1&query=Cmh+%28Hyderabad%29+Hospital%2C+Cmh+Road%2C+Cant%2C+Hyderabad
Helping Mind Clinic,Hyderabad,0,"Helping Mind Clinic, Unit No 3, Near Dr Rukhsana Shaik Clinic, Latifabad, Hyderabad",2,3009370032,,,https://www.google.com/maps/search/?api=1&query=Helping+Mind+Clinic%2C+Unit+No+3%2C+Near+Dr+Rukhsana+Shaik+Clinic%2C+Latifabad%2C+Hyderabad
Jb’S Heart And Vascular Clinic,Hyderabad,0,"Jb’S Heart And Vascular Clinic, Near Police Ground, Opposite Agha Khan Laboratory, Doctors Line, Saddar, Hyderabad",1,3452764852,,,https://www.google.com/maps/search/?api=1&query=Jb%E2%80%99S+Heart+And+Vascular+Clinic%2C+Near+Police+Ground%2C+Opposite+Agha+Khan+Laboratory%2C+Doctors+Line%2C+Saddar%2C+Hyderabad
Jpg X-Rays & Consulting Chambers Hospital,Hyderabad,0,"Jpg X-Rays & Consulting Chambers Hospital, Behind Tawakal Medical Storemain Doctors Lane, 0, Hyderabad",1,042-32591432,,,https://www.google.com/maps/search/?api=1&query=Jpg+X-Rays+%26+Consulting+Chambers+Hospital%2C+Behind+Tawakal+Medical+Storemain+Doctors+Lane%2C+0%2C+Hyderabad
Khidmat E Khalq Foundation Hospital,Hyderabad,0,"Khidmat E Khalq Foundation Hospital, Plot No G/2185,, Opp Railway Station, Hyderabad",2,222780458,,,https://www.google.com/maps/search/?api=1&query=Khidmat+E+Khalq+Foundation+Hospital%2C+Plot+No+G%2F2185%2C%2C+Opp+Railway+Station%2C+Hyderabad
Rehmani Chamber Hospital,Hyderabad,0,"Rehmani Chamber Hospital, First Floor Quaid E Azam Complex Cmh Road, Saddar, Hyderabad",1,042-32591432,,,https://www.google.com/maps/search/?api=1&query=Rehmani+Chamber+Hospital%2C+First+Floor+Quaid+E+Azam+Complex+Cmh+Road%2C+Saddar%2C+Hyderabad
Al Quresh Hospital,Hyderabad,0,"Al Quresh Hospital, Heerabad, Al Quresh Hospital Road, Hyderabad",-,0342 3521268,,,https://www.google.com/maps/search/?api=1&query=Al+Quresh+Hospital%2C+Heerabad%2C+Al+Quresh+Hospital+Road%2C+Hyderabad
"Diabetes, Thyroid And Hormones Clinic",Hyderabad,0,"Diabetes, Thyroid And Hormones Clinic, Main Doctor Lane , Opposite Hamid Laboratory Adjacent To Aga Khan Laboratory/Pharmacy, Saddar, Hyderabad",1,3325035695,,,https://www.google.com/maps/search/?api=1&query=Diabetes%2C+Thyroid+And+Hormones+Clinic%2C+Main+Doctor+Lane+%2C+Opposite+Hamid+Laboratory+Adjacent+To+Aga+Khan+Laboratory%2FPharmacy%2C+Saddar%2C+Hyderabad
